raceId,driverId,constructorId,qualifying_position,q1,q2,q3,points,position,wins,resultId,grid,final_position,positionOrder,points_per_race,laps,fastestLap,fastestLapTime,fastestLapSpeed,statusId,constructor_points,constructor_position,constructor_wins,avg_position_last_5,points_before_race,circuitId,year,avg_position_circuit,grid_qual_diff,avg_position_per_season,avg_points_per_race_season,avg_constructor_position_season,avg_fastest_lap_speed,avg_pit_stop_duration,avg_lap_time_circuit
1034,844,6,4,86.55,86.203,85.42699999999999,33.0,5,0,24688,4,3,3,15.0,52,49,89.813,236.13,1,43.0,4,0,10.6,192681.5,9,2020,7.25,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,110.88098162729659
1035,844,6,8,87.42699999999999,86.709,86.614,45.0,4,0,24709,8,4,4,12.0,52,39,90.55199999999999,234.203,1,55.0,3,0,7.6,192714.5,9,2020,7.25,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,110.88098162729659
1036,844,6,9,77.256,76.953,77.087,45.0,4,0,24745,9,0,20,0.0,38,35,83.968,199.576,40,61.0,5,0,7.8,192759.5,4,2020,10.714285714285714,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,85.42198982188295
1037,844,6,13,103.656,102.99600000000001,,45.0,5,0,24759,13,14,14,0.0,44,26,107.84,233.813,1,61.0,5,0,11.4,192804.5,13,2020,7.571428571428571,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,114.84252488687783
1038,844,6,13,80.443,80.273,,45.0,7,0,24783,13,0,18,0.0,23,19,86.026,242.424,3,61.0,6,0,10.4,192849.5,14,2020,5.857142857142857,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,88.59606213017751
1039,844,6,5,76.69800000000001,76.324,76.27,49.0,8,0,24793,5,8,8,4.0,59,50,81.229,232.453,1,66.0,6,0,11.8,192894.5,76,2020,8.0,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,142.43059322033898
1040,844,6,11,94.071,93.239,,57.0,7,0,24811,10,6,6,8.0,53,47,99.053,212.54,1,74.0,6,0,12.8,192943.5,71,2020,7.75,-1,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,105.06627962085308
1041,844,6,4,86.857,86.24,86.035,63.0,8,0,24832,4,7,7,6.0,60,54,90.712,204.303,1,80.0,6,0,13.2,193000.5,20,2020,7.0,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,96.34091666666667
1042,844,6,4,77.42099999999999,77.367,77.09,75.0,5,0,24849,4,4,4,12.0,66,66,80.408,208.322,1,93.0,6,0,10.6,193063.5,75,2020,5.0,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,84.76774242424243
1043,844,6,7,75.123,75.017,74.616,85.0,5,0,24870,7,5,5,10.0,63,62,78.173,226.067,1,103.0,6,0,8.6,193138.5,21,2020,4.5,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,92.972
1044,844,6,14,124.464,116.696,,97.0,5,0,24889,12,4,4,12.0,58,47,99.961,192.242,1,130.0,6,0,6.0,193223.5,5,2020,4.0,-2,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,100.64731034482759
1045,844,6,12,89.137,89.16499999999999,,98.0,6,0,24915,12,10,10,1.0,56,44,93.625,208.098,11,131.0,6,0,5.2,193320.5,3,2020,9.375,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,103.91120634920635
1046,844,6,4,54.249,53.825,53.613,98.0,6,0,24945,4,0,20,0.0,0,0,,0.0,4,131.0,6,0,6.0,193418.5,3,2020,9.375,0,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,103.91120634920635
1047,844,6,9,95.881,95.932,96.065,98.0,8,0,24958,12,13,13,0.0,54,24,101.908,196.2,11,131.0,6,0,8.6,193516.5,24,2020,5.714285714285714,3,9.882352941176471,5.764705882352941,5.294117647058823,197.5724630872483,99.7318513095238,97.9468813131313
1051,844,6,13,82.742,82.463,,152.0,6,0,25353,13,8,8,4.0,57,46,86.555,223.765,1,297.5,3,0,10.4,193614.5,78,2021,5.0,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,93.10581871345029
1052,844,6,4,90.691,90.01,89.678,8.0,6,0,24971,4,6,6,8.0,56,39,94.988,205.112,1,12.0,4,0,11.0,193766.5,3,2021,9.375,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,103.91120634920635
1053,844,6,4,75.413,74.80799999999999,74.74,20.0,4,0,24989,4,4,4,12.0,63,60,78.379,225.473,1,34.0,4,0,11.4,193774.5,21,2021,4.5,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,92.972
1054,844,6,8,79.373,78.769,79.306,28.0,5,0,25011,8,6,6,8.0,66,63,81.496,205.541,1,42.0,4,0,10.2,193794.5,75,2021,5.0,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,84.76774242424243
1055,844,6,4,78.041,77.717,77.51,40.0,5,0,25029,4,4,4,12.0,66,64,80.459,209.174,1,60.0,4,0,7.4,193822.5,4,2021,10.714285714285714,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,85.42198982188295
1056,844,6,1,71.113,70.597,70.346,40.0,6,0,25065,1,0,20,0.0,0,0,,0.0,30,78.0,4,0,5.6,193862.5,6,2021,11.5,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,95.45512091503268
1057,844,6,1,102.241,101.65899999999999,101.218,52.0,5,0,25069,1,4,4,12.0,51,46,105.382,205.071,1,94.0,3,0,8.0,193902.5,73,2021,6.5,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,121.04463405797102
1058,844,6,7,64.745,64.646,64.472,58.0,6,0,25112,7,7,7,6.0,70,64,68.738,226.145,11,108.0,4,0,7.6,193954.5,70,2021,6.777777777777778,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,72.21575263157895
1059,844,6,7,92.209,91.56700000000001,90.987,52.0,6,0,25101,7,16,16,0.0,52,43,97.681,215.304,11,94.0,4,0,8.2,194012.5,34,2021,12.0,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,100.26872571428571
1060,844,6,12,64.906,64.6,,62.0,6,0,25133,12,8,8,4.0,71,55,68.69800000000001,226.277,1,122.0,4,0,10.2,194064.5,70,2021,6.777777777777778,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,72.21575263157895
1061,844,6,4,87.051,86.919,86.828,80.0,6,0,25147,4,2,2,18.0,52,45,90.569,234.159,1,148.0,4,0,11.0,194126.5,9,2021,7.25,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,110.88098162729659
1062,844,6,7,77.084,76.574,76.496,80.0,7,0,25183,7,0,18,0.0,0,0,,0.0,4,163.0,3,0,7.4,194206.5,11,2021,10.0,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,84.32548137535817
1063,844,6,11,120.728,117.721,,82.0,7,0,25193,9,8,8,2.0,1,0,,0.0,1,165.5,4,0,10.2,194286.5,13,2021,7.571428571428571,-2,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,114.84252488687783
1064,844,6,5,69.82900000000001,69.437,69.527,92.0,6,0,25210,5,5,5,10.0,71,58,74.78,205.033,11,181.5,3,0,10.4,194368.5,39,2021,7.5,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,79.250703125
1065,844,6,8,81.219,80.767,80.51,104.0,6,0,25229,5,4,4,12.0,53,53,85.319,244.433,1,201.5,4,0,8.2,194460.5,14,2021,5.857142857142857,-3,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,88.59606213017751
1066,844,6,15,108.47,,,104.0,7,0,25260,19,15,15,0.0,52,45,98.994,212.667,11,216.5,4,0,7.4,194564.5,71,2021,7.75,4,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,105.06627962085308
1067,844,6,4,84.869,84.015,83.265,116.0,7,0,25269,3,4,4,12.0,58,57,92.737,207.218,1,232.5,4,0,10.0,194668.5,5,2021,4.0,-1,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,100.64731034482759
1069,844,6,5,94.15299999999999,93.928,93.606,128.0,6,0,25289,4,4,4,12.0,56,41,99.303,199.861,1,250.5,4,0,7.2,194784.5,69,2021,7.833333333333333,-1,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,103.87220257234728
1070,844,6,8,76.748,77.03399999999999,76.837,138.0,6,0,25310,8,5,5,10.0,71,63,80.66499999999999,192.083,1,268.5,3,0,6.4,194912.5,32,2021,4.666666666666667,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,87.74850235849055
1071,844,6,7,69.155,68.859,68.96000000000001,148.0,6,0,25330,6,5,5,10.0,71,61,72.822,213.018,1,287.5,3,0,6.4,195050.5,18,2021,9.833333333333334,-1,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,84.8372507204611
1072,844,6,4,88.31,88.459,88.054,158.0,5,0,25372,4,7,7,6.0,50,46,91.601,242.643,1,307.5,3,0,6.6,195198.5,77,2021,4.75,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,112.29701499999999
1073,844,6,7,83.467,83.202,83.122,159.0,7,0,25395,7,10,10,1.0,58,40,88.43299999999999,214.983,1,323.5,3,0,5.0,195356.5,24,2021,5.714285714285714,0,7.7272727272727275,7.2272727272727275,3.6363636363636362,197.5724630872483,99.7318513095238,97.9468813131313
1074,844,6,1,91.471,90.932,90.55799999999999,26.0,1,1,25406,1,1,1,26.0,57,51,94.57,206.018,1,44.0,1,1,6.2,195515.5,3,2022,9.375,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,103.91120634920635
1075,844,6,2,89.039,88.78,88.225,45.0,1,1,25427,2,2,2,19.0,50,48,91.634,242.556,1,78.0,1,1,5.6,195541.5,77,2022,4.75,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,112.29701499999999
1076,844,6,1,78.881,78.606,77.868,71.0,1,2,25446,1,1,1,26.0,58,58,80.26,236.74,1,104.0,1,2,5.0,195586.5,1,2022,8.2,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,89.35497413793104
1077,844,6,2,78.79599999999999,79.584,88.77799999999999,86.0,1,2,25471,2,6,6,8.0,63,63,78.574,224.914,1,124.0,1,2,4.2,195657.5,21,2022,4.5,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,92.972
1078,844,6,1,89.474,89.13,88.79599999999999,104.0,1,2,25487,1,2,2,18.0,57,53,91.488,212.959,1,157.0,1,2,4.0,195743.5,79,2022,4.0,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,96.13490643274854
1079,844,6,1,79.861,79.969,78.75,104.0,2,2,25525,1,0,20,0.0,27,25,87.03,193.381,101,169.0,2,2,2.4,195847.5,4,2022,10.714285714285714,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,85.42198982188295
1080,844,6,1,72.569,71.864,71.376,116.0,2,2,25529,1,4,4,12.0,64,46,76.249,157.552,1,199.0,2,2,6.2,195951.5,6,2022,11.5,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,95.45512091503268
1081,844,6,1,102.86500000000001,102.04599999999999,101.35900000000001,116.0,3,2,25564,1,0,19,0.0,21,13,107.531,200.972,131,199.0,2,2,6.6,196067.5,73,2022,6.5,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,121.04463405797102
1082,844,6,15,93.00800000000001,,,126.0,3,2,25570,19,5,5,10.0,70,62,75.901,206.843,1,228.0,2,2,10.2,196183.5,7,2022,8.2,4,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,82.01863406940063
1083,844,6,3,99.846,101.247,101.298,138.0,3,2,25589,3,4,4,12.0,52,52,91.282,232.33,1,265.0,2,3,10.0,196309.5,9,2022,7.25,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,110.88098162729659
1084,844,6,2,65.419,65.287,65.013,170.0,2,3,25606,2,1,1,25.0,71,62,67.583,230.01,1,303.0,2,4,10.4,196447.5,70,2022,6.777777777777778,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,72.21575263157895
1085,844,6,1,91.727,91.21600000000001,90.872,170.0,2,3,25644,1,0,19,0.0,17,4,98.088,214.411,3,314.0,2,4,6.6,196617.5,34,2022,12.0,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,100.26872571428571
1086,844,6,3,78.806,77.768,77.56700000000001,178.0,2,3,25651,3,6,6,8.0,70,57,81.622,193.227,1,334.0,2,4,9.6,196787.5,11,2022,10.0,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,84.32548137535817
1087,844,6,4,105.572,104.551,104.553,186.0,3,3,25671,15,6,6,8.0,44,44,109.98400000000001,229.255,1,357.0,2,4,7.0,196965.5,13,2022,7.571428571428571,11,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,114.84252488687783
1088,844,6,2,71.443,70.988,70.363,201.0,2,3,25688,2,3,3,15.0,72,62,74.413,206.044,1,376.0,2,4,7.2,197151.5,39,2022,7.5,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,79.250703125
1089,844,6,1,81.28,81.208,80.161,219.0,2,3,25707,1,2,2,18.0,53,38,84.336,247.282,1,406.0,2,4,7.0,197352.5,14,2022,5.857142857142857,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,88.59606213017751
1091,844,6,1,114.12899999999999,112.343,109.412,237.0,2,3,25727,1,2,2,18.0,59,54,108.753,167.598,1,439.0,2,4,7.2,197571.5,15,2022,4.4,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,110.85547697368422
1092,844,6,2,90.402,90.486,89.314,252.0,3,3,25748,2,3,3,15.0,28,10,104.489,200.07,1,454.0,2,4,3.8,197808.5,22,2022,7.0,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,111.89373542600897
1093,844,6,2,95.795,95.24600000000001,94.42099999999999,267.0,2,3,25768,12,3,3,15.0,56,37,99.731,199.003,1,469.0,2,4,3.2,198060.5,69,2022,7.833333333333333,10,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,103.87220257234728
1094,844,6,7,79.505,79.10900000000001,78.555,275.0,3,3,25791,7,6,6,8.0,71,48,82.60300000000001,187.576,1,487.0,2,4,2.6,198327.5,32,2022,4.666666666666667,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,87.74850235849055
1095,844,6,10,74.486,70.95,,290.0,2,3,25809,5,4,4,12.0,71,63,74.253,208.912,1,524.0,2,4,3.2,198602.5,18,2022,9.833333333333334,-5,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,84.8372507204611
1096,844,6,3,85.211,84.517,84.092,308.0,2,3,25827,3,2,2,18.0,58,48,89.719,211.901,1,554.0,2,4,3.6,198892.5,24,2022,5.714285714285714,0,5.5,13.227272727272727,1.7727272727272727,197.5724630872483,99.7318513095238,97.9468813131313
1098,844,6,3,91.094,90.282,90.0,0.0,19,0,25864,3,0,19,0.0,39,37,97.17,200.506,5,12.0,4,0,3.6,199200.5,3,2023,9.375,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,103.91120634920635
1099,844,6,2,89.376,88.90299999999999,88.42,6.0,8,0,25872,12,7,7,6.0,50,47,93.056,238.849,1,26.0,4,0,6.8,199200.5,77,2023,4.75,10,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,112.29701499999999
1100,844,6,7,78.218,77.39,77.369,6.0,10,0,25905,7,0,20,0.0,0,0,,0.0,4,26.0,4,0,7.6,199206.5,1,2023,8.2,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,89.35497413793104
1101,844,6,1,101.269,101.037,100.203,28.0,6,0,25908,1,3,3,15.0,51,49,104.561,206.681,1,62.0,4,0,10.4,199212.5,73,2023,6.5,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,121.04463405797102
1102,844,6,7,87.713,86.964,87.861,34.0,7,0,25932,7,7,7,6.0,57,57,91.434,213.084,1,78.0,4,0,10.2,199240.5,79,2023,4.0,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,96.13490643274854
1104,844,6,3,72.912,72.103,71.471,42.0,7,0,25951,6,6,6,8.0,78,46,75.773,158.541,1,90.0,4,0,11.2,199274.5,6,2023,11.5,3,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,95.45512091503268
1105,844,6,19,74.07900000000001,,,42.0,7,0,25976,19,11,11,0.0,66,52,78.357,213.959,1,100.0,4,0,8.6,199316.5,4,2023,10.714285714285714,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,85.42198982188295
1106,844,6,11,81.843,80.615,,54.0,7,0,25989,10,4,4,12.0,70,47,75.907,206.826,1,122.0,4,0,9.4,199358.5,7,2023,8.2,-1,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,82.01863406940063
1107,844,6,2,65.577,65.087,64.439,72.0,6,0,26007,2,2,2,18.0,71,51,68.82,225.876,1,154.0,4,0,6.2,199412.5,70,2023,6.777777777777778,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,72.21575263157895
1108,844,6,4,89.143,88.361,87.136,74.0,7,0,26034,4,9,9,2.0,52,48,91.255,232.399,1,157.0,4,0,6.0,199484.5,9,2023,7.25,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,110.88098162729659
1109,844,6,6,78.44,77.58,76.992,80.0,7,0,26052,6,7,7,6.0,70,50,82.469,191.242,1,167.0,4,0,6.4,199558.5,11,2023,10.0,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,84.32548137535817
1110,844,6,2,118.3,112.017,106.988,99.0,5,0,26068,1,3,3,15.0,44,30,110.436,228.316,1,191.0,4,0,6.6,199638.5,13,2023,7.571428571428571,-1,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,114.84252488687783
1111,844,6,9,82.019,79.6,72.66499999999999,99.0,6,0,26104,9,0,19,0.0,41,33,77.277,198.408,140,201.0,4,0,5.0,199737.5,39,2023,7.5,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,79.250703125
1112,844,6,3,81.788,80.977,80.361,111.0,6,0,26109,3,4,4,12.0,51,38,85.58,243.687,1,228.0,3,0,8.0,199836.5,14,2023,5.857142857142857,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,88.59606213017751
1113,844,6,3,92.406,92.012,91.063,123.0,6,0,26129,3,4,4,12.0,62,46,98.275,180.961,1,265.0,3,1,8.4,199947.5,15,2023,4.4,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,110.85547697368422
1114,844,6,4,90.393,89.94,89.542,135.0,6,0,26149,4,4,4,12.0,53,40,96.362,216.944,1,285.0,3,1,7.4,200070.5,22,2023,7.0,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,111.89373542600897
1115,844,6,5,85.452,85.07900000000001,84.424,145.0,6,0,26170,5,5,5,10.0,57,57,84.992,229.532,1,298.0,3,1,6.8,200205.5,78,2023,5.0,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,93.10581871345029
1116,844,6,1,96.061,95.00399999999999,94.723,151.0,7,0,26205,1,0,20,0.0,56,0,,0.0,2,322.0,3,1,7.2,200350.5,69,2023,7.833333333333333,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,103.87220257234728
1117,844,6,1,78.401,77.901,77.166,166.0,7,0,26208,1,3,3,15.0,71,38,82.332,188.194,1,349.0,3,1,7.4,200501.5,32,2023,4.666666666666667,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,87.74850235849055
1118,844,6,2,70.472,70.303,71.021,170.0,7,0,26245,0,0,20,0.0,0,0,,0.0,5,362.0,3,1,7.2,200667.5,18,2023,9.833333333333334,-2,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,84.8372507204611
1119,844,6,1,93.61699999999999,92.775,92.726,188.0,7,0,26247,1,2,2,18.0,50,50,95.669,233.342,1,388.0,3,1,10.4,200837.5,80,2023,3.0,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,102.90611000000001
1120,844,6,2,84.459,83.969,83.584,206.0,5,0,26267,2,2,2,18.0,58,44,88.199,215.553,1,406.0,3,1,10.0,201025.5,24,2023,5.714285714285714,0,8.227272727272727,8.409090909090908,3.590909090909091,197.5724630872483,99.7318513095238,97.9468813131313
1121,844,6,2,90.243,89.16499999999999,89.407,12.0,4,0,26289,2,4,4,12.0,57,36,94.09,207.069,1,27.0,2,0,9.4,201231.5,3,2024,9.375,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,103.91120634920635
1122,844,6,2,88.318,88.112,87.791,28.0,3,0,26308,2,3,3,16.0,50,50,91.632,242.561,1,49.0,2,0,6.2,201243.5,77,2024,4.75,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,112.29701499999999
1123,844,6,5,76.98400000000001,76.304,76.435,47.0,2,0,26327,4,2,2,19.0,58,56,79.813,238.066,1,93.0,2,1,6.2,201271.5,1,2024,8.2,-1,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,89.35497413793104
1124,844,6,8,89.338,89.196,88.786,59.0,3,0,26348,8,4,4,12.0,53,53,95.044,219.952,1,120.0,2,1,2.6,201318.5,22,2024,7.0,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,111.89373542600897
1125,844,6,6,94.797,94.399,94.289,76.0,3,0,26368,6,4,4,12.0,56,33,99.384,197.452,1,151.0,2,1,3.0,201377.5,17,2024,9.333333333333334,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,103.88546428571429
1126,844,6,2,88.081,87.533,87.382,98.0,3,0,26387,2,3,3,15.0,57,56,91.084,213.903,1,187.0,2,1,3.4,201453.5,79,2024,4.0,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,96.13490643274854
1127,844,6,4,75.82300000000001,75.328,74.97,113.0,2,0,26407,3,3,3,15.0,63,27,79.935,221.084,1,212.0,2,1,3.2,201551.5,21,2024,4.5,-1,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,92.972
1128,844,6,1,71.584,70.825,70.27,138.0,2,1,26425,1,1,1,25.0,78,0,,0.0,1,252.0,2,2,3.2,201664.5,6,2024,11.5,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,95.45512091503268
1129,844,6,11,73.107,72.691,,138.0,2,1,26463,11,0,19,0.0,40,39,86.012,182.528,5,252.0,2,2,3.0,201802.5,7,2024,8.2,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,82.01863406940063
1130,844,6,5,72.257,72.038,71.731,148.0,3,1,26469,5,5,5,10.0,66,52,77.89699999999999,215.222,1,270.0,2,2,6.0,201940.5,4,2024,10.714285714285714,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,85.42198982188295
1131,844,6,6,65.509,65.104,65.044,150.0,3,1,26495,6,11,11,0.0,71,55,69.584,223.396,1,291.0,2,2,6.2,202088.5,70,2024,6.777777777777778,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,72.21575263157895
1132,844,6,11,90.496,87.09700000000001,,150.0,3,1,26518,11,14,14,0.0,51,43,89.748,236.301,11,302.0,2,2,7.8,202238.5,9,2024,7.25,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,110.88098162729659
1133,844,6,6,77.437,75.891,75.905,162.0,3,1,26528,6,4,4,12.0,70,29,82.182,191.91,1,322.0,3,2,10.0,202388.5,11,2024,10.0,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,84.32548137535817
1134,844,6,2,115.34899999999999,114.193,113.75399999999999,177.0,3,1,26547,1,3,3,15.0,44,33,107.013,235.619,1,345.0,3,2,10.6,202550.5,13,2024,7.571428571428571,-1,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,114.84252488687783
1135,844,6,6,71.37,70.689,70.582,192.0,3,1,26567,6,3,3,15.0,72,62,74.58500000000001,205.569,1,370.0,3,2,7.4,202727.5,39,2024,7.5,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,79.250703125
1136,844,6,4,80.074,80.007,79.461,217.0,3,2,26585,4,1,1,25.0,53,33,83.226,250.58,1,407.0,3,3,7.0,202919.5,14,2024,5.857142857142857,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,88.59606213017751
1137,844,6,1,102.775,102.056,101.36500000000001,235.0,3,2,26606,1,2,2,18.0,51,44,107.06700000000001,201.843,1,425.0,3,3,5.0,203136.5,73,2024,6.5,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,121.04463405797102
1138,844,6,9,90.786,89.747,,245.0,3,2,26629,9,5,5,10.0,62,46,95.37100000000001,186.471,1,441.0,3,3,2.6,203371.5,15,2024,4.4,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,110.85547697368422
1139,844,6,4,93.241,92.962,92.74000000000001,275.0,3,3,26645,4,1,1,25.0,56,39,97.834,202.861,1,496.0,3,4,2.8,203616.5,69,2024,7.833333333333333,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,103.87220257234728
1140,844,6,4,76.97200000000001,76.64099999999999,76.265,291.0,3,3,26667,4,3,3,16.0,71,71,78.336,197.794,1,537.0,2,5,2.4,203891.5,32,2024,4.666666666666667,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,87.74850235849055
1141,844,6,6,89.839,86.09700000000001,84.525,307.0,3,3,26689,6,5,5,10.0,69,60,81.631,190.03,1,557.0,2,5,2.4,204182.5,18,2024,9.833333333333334,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,84.8372507204611
1142,844,6,4,93.446,93.01599999999999,92.783,319.0,3,3,26708,4,4,4,12.0,50,40,95.674,233.329,1,584.0,2,5,3.2,204489.5,80,2024,3.0,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,102.90611000000001
